x	y	z
5935302	1944109	17,89
5945302	1944109	18,52
5955302	1944109	19,12
5965302	1944109	19,68
5975302	1944109	20,19
5985302	1944109	20,63
5995302	1944109	21,01
6005302	1944109	21,3
6015302	1944109	21,5
6025302	1944109	21,63
6035302	1944109	21,68
6045302	1944109	21,66
6055302	1944109	21,58
6065302	1944109	21,45
6075302	1944109	21,28
6085302	1944109	21,08
6095302	1944109	20,84
6105302	1944109	20,58
6115302	1944109	20,29
6125302	1944109	19,96
6135302	1944109	19,6
6145302	1944109	19,19
6155302	1944109	18,73
6165302	1944109	18,21
6175302	1944109	17,62
6185302	1944109	16,95
6195302	1944109	16,22
6205302	1944109	15,42
6215302	1944109	14,55
6225302	1944109	13,63
6235302	1944109	12,67
6245302	1944109	11,68
6255302	1944109	10,67
6265302	1944109	9,66
6275302	1944109	8,66
6285302	1944109	7,7
6295302	1944109	6,77
6305302	1944109	5,9
6315302	1944109	5,1
6325302	1944109	4,36
6335302	1944109	3,7
6345302	1944109	3,13
6355302	1944109	2,63
6365302	1944109	2,23
6375302	1944109	1,9
6385302	1944109	1,67
6395302	1944109	1,54
6405302	1944109	1,5
6415302	1944109	1,57
6425302	1944109	1,76
6435302	1944109	2,07
6445302	1944109	2,53
6455302	1944109	3,15
6465302	1944109	3,94
6475302	1944109	4,93
6485302	1944109	6,13
6495302	1944109	7,54
6505302	1944109	9,19
6515302	1944109	11,06
6525302	1944109	13,14
6535302	1944109	15,41
6545302	1944109	17,83
6555302	1944109	20,36
6565302	1944109	22,94
6575302	1944109	25,5
6585302	1944109	27,97
6595302	1944109	30,25
6605302	1944109	32,29
6615302	1944109	33,99
6625302	1944109	35,3
6635302	1944109	36,16
6645302	1944109	36,55
6655302	1944109	36,45
6665302	1944109	35,87
6675302	1944109	34,83
6685302	1944109	33,38
6695302	1944109	31,59
6705302	1944109	29,52
6715302	1944109	27,27
6725302	1944109	24,9
6735302	1944109	22,52
6745302	1944109	20,18
6755302	1944109	17,95
6765302	1944109	15,89
6775302	1944109	14,02
6785302	1944109	12,38
6795302	1944109	10,98
6805302	1944109	9,8
6815302	1944109	8,84
6825302	1944109	8,07
6835302	1944109	7,46
6845302	1944109	6,98
6855302	1944109	6,61
6865302	1944109	6,3
6875302	1944109	6,04
6885302	1944109	5,8
6895302	1944109	5,55
6905302	1944109	5,29
6915302	1944109	5,01
6925302	1944109	4,7
6935302	1944109	4,37
6945302	1944109	4,02
6955302	1944109	3,65
6965302	1944109	3,28
6975302	1944109	2,9
6985302	1944109	2,54
6995302	1944109	2,19
7005302	1944109	1,87
7015302	1944109	1,57
7025302	1944109	1,3
7035302	1944109	1,06
7045302	1944109	0,86
7055302	1944109	0,68
7065302	1944109	0,53
7075302	1944109	0,41
7085302	1944109	0,32
7095302	1944109	0,24
7105302	1944109	0,18
7115302	1944109	0,13
7125302	1944109	0,09
7135302	1944109	0,07
7145302	1944109	0,05
7155302	1944109	0,03
7165302	1944109	0,02
7175302	1944109	0,02
7185302	1944109	0,01
7195302	1944109	0,01
7205302	1944109	0
7215302	1944109	0
7225302	1944109	0
7235302	1944109	0
7245302	1944109	0
7255302	1944109	0
7265302	1944109	0
7275302	1944109	0
7285302	1944109	0
7295302	1944109	0
7305302	1944109	0
7315302	1944109	0
7325302	1944109	0
7335302	1944109	0
2605302	1954109	45,22
2615302	1954109	49,88
2625302	1954109	54,26
2635302	1954109	58,22
2645302	1954109	61,6
2655302	1954109	64,29
2665302	1954109	66,17
2675302	1954109	67,17
2685302	1954109	67,25
2695302	1954109	66,4
2705302	1954109	64,66
2715302	1954109	62,11
2725302	1954109	58,83
2735302	1954109	54,96
2745302	1954109	50,64
2755302	1954109	46,02
2765302	1954109	41,25
2775302	1954109	36,46
2785302	1954109	31,79
2795302	1954109	27,34
2805302	1954109	23,19
2815302	1954109	19,4
2825302	1954109	16,01
2835302	1954109	13,04
2845302	1954109	10,49
2855302	1954109	8,33
2865302	1954109	6,56
2875302	1954109	5,13
2885302	1954109	4,01
2895302	1954109	3,17
2905302	1954109	2,6
2915302	1954109	2,25
2925302	1954109	2,13
2935302	1954109	2,23
2945302	1954109	2,55
2955302	1954109	3,1
2965302	1954109	3,92
2975302	1954109	5,04
2985302	1954109	6,48
2995302	1954109	8,29
3005302	1954109	10,52
3015302	1954109	13,18
3025302	1954109	16,32
3035302	1954109	19,95
3045302	1954109	24,07
3055302	1954109	28,65
3065302	1954109	33,65
3075302	1954109	39,01
3085302	1954109	44,61
3095302	1954109	50,35
3105302	1954109	56,06
3115302	1954109	61,61
3125302	1954109	66,8
3135302	1954109	71,49
3145302	1954109	75,49
3155302	1954109	78,67
3165302	1954109	80,9
3175302	1954109	82,12
3185302	1954109	82,26
3195302	1954109	81,33
3205302	1954109	79,36
3215302	1954109	76,44
3225302	1954109	72,68
3235302	1954109	68,21
3245302	1954109	63,19
3255302	1954109	57,8
3265302	1954109	52,19
3275302	1954109	46,54
3285302	1954109	40,97
3295302	1954109	35,63
3305302	1954109	30,6
3315302	1954109	25,97
3325302	1954109	21,78
3335302	1954109	18,06
3345302	1954109	14,82
3355302	1954109	12,05
3365302	1954109	9,73
3375302	1954109	7,82
3385302	1954109	6,31
3395302	1954109	5,14
3405302	1954109	4,29
3415302	1954109	3,72
3425302	1954109	3,41
3435302	1954109	3,34
3445302	1954109	3,49
3455302	1954109	3,85
3465302	1954109	4,4
3475302	1954109	5,14
3485302	1954109	6,07
3495302	1954109	7,16
3505302	1954109	8,41
3515302	1954109	9,8
3525302	1954109	11,31
3535302	1954109	12,91
3545302	1954109	14,56
3555302	1954109	16,23
3565302	1954109	17,88
3575302	1954109	19,46
3585302	1954109	20,94
3595302	1954109	22,27
3605302	1954109	23,41
3615302	1954109	24,33
3625302	1954109	25,01
3635302	1954109	25,42
3645302	1954109	25,56
3655302	1954109	25,44
3665302	1954109	25,05
3675302	1954109	24,41
3685302	1954109	23,55
3695302	1954109	22,49
3705302	1954109	21,27
3715302	1954109	19,91
3725302	1954109	18,46
3735302	1954109	16,94
3745302	1954109	15,4
3755302	1954109	13,85
3765302	1954109	12,34
3775302	1954109	10,88
3785302	1954109	9,49
3795302	1954109	8,19
3805302	1954109	7
3815302	1954109	5,91
3825302	1954109	4,94
3835302	1954109	4,08
3845302	1954109	3,33
3855302	1954109	2,69
3865302	1954109	2,15
3875302	1954109	1,69
3885302	1954109	1,32
3895302	1954109	1,01
3905302	1954109	0,77
3915302	1954109	0,58
3925302	1954109	0,43
3935302	1954109	0,31
3945302	1954109	0,23
3955302	1954109	0,16
3965302	1954109	0,12
3975302	1954109	0,08
3985302	1954109	0,06
3995302	1954109	0,05
4005302	1954109	0,04
4015302	1954109	0,04
4025302	1954109	0,04
4035302	1954109	0,04
4045302	1954109	0,05
4055302	1954109	0,06
4065302	1954109	0,08
4075302	1954109	0,1
4085302	1954109	0,13
4095302	1954109	0,16
4105302	1954109	0,2
4115302	1954109	0,24
4125302	1954109	0,28
4135302	1954109	0,33
4145302	1954109	0,39
4155302	1954109	0,44
4165302	1954109	0,5
4175302	1954109	0,56
4185302	1954109	0,61
4195302	1954109	0,66
4205302	1954109	0,71
4215302	1954109	0,74
4225302	1954109	0,77
4235302	1954109	0,79
4245302	1954109	0,8
4255302	1954109	0,8
4265302	1954109	0,78
4275302	1954109	0,76
4285302	1954109	0,73
4295302	1954109	0,69
4305302	1954109	0,65
4315302	1954109	0,6
4325302	1954109	0,55
4335302	1954109	0,49
4345302	1954109	0,44
4355302	1954109	0,4
4365302	1954109	0,35
4375302	1954109	0,32
4385302	1954109	0,29
4395302	1954109	0,28
4405302	1954109	0,28
4415302	1954109	0,31
4425302	1954109	0,36
4435302	1954109	0,44
4445302	1954109	0,58
4455302	1954109	0,78
4465302	1954109	1,06
4475302	1954109	1,46
4485302	1954109	2
4495302	1954109	2,72
4505302	1954109	3,68
4515302	1954109	4,92
4525302	1954109	6,51
4535302	1954109	8,51
4545302	1954109	10,99
4555302	1954109	14,02
4565302	1954109	17,67
4575302	1954109	21,98
4585302	1954109	26,99
4595302	1954109	32,71
4605302	1954109	39,13
4615302	1954109	46,19
4625302	1954109	53,82
4635302	1954109	61,88
4645302	1954109	70,21
4655302	1954109	78,6
4665302	1954109	86,84
4675302	1954109	94,66
4685302	1954109	101,83
4695302	1954109	108,1
4705302	1954109	113,23
4715302	1954109	117,06
4725302	1954109	119,43
4735302	1954109	120,26
4745302	1954109	119,53
4755302	1954109	117,27
4765302	1954109	113,6
4775302	1954109	108,65
4785302	1954109	102,61
4795302	1954109	95,72
4805302	1954109	88,21
4815302	1954109	80,32
4825302	1954109	72,27
4835302	1954109	64,29
4845302	1954109	56,55
4855302	1954109	49,19
4865302	1954109	42,34
4875302	1954109	36,06
4885302	1954109	30,41
4895302	1954109	25,39
4905302	1954109	21
4915302	1954109	17,21
4925302	1954109	13,98
4935302	1954109	11,26
4945302	1954109	8,99
4955302	1954109	7,12
4965302	1954109	5,6
4975302	1954109	4,37
4985302	1954109	3,39
4995302	1954109	2,62
5005302	1954109	2,03
5015302	1954109	1,58
5025302	1954109	1,26
5035302	1954109	1,04
5045302	1954109	0,92
5055302	1954109	0,88
5065302	1954109	0,94
5075302	1954109	1,07
5085302	1954109	1,3
5095302	1954109	1,63
5105302	1954109	2,07
5115302	1954109	2,64
5125302	1954109	3,34
5135302	1954109	4,19
5145302	1954109	5,21
5155302	1954109	6,4
5165302	1954109	7,77
5175302	1954109	9,33
5185302	1954109	11,07
5195302	1954109	12,97
5205302	1954109	15,02
5215302	1954109	17,2
5225302	1954109	19,47
5235302	1954109	21,79
5245302	1954109	24,13
5255302	1954109	26,44
5265302	1954109	28,67
5275302	1954109	30,78
5285302	1954109	32,72
5295302	1954109	34,47
5305302	1954109	35,99
5315302	1954109	37,26
5325302	1954109	38,26
5335302	1954109	38,97
5345302	1954109	39,4
5355302	1954109	39,53
5365302	1954109	39,39
5375302	1954109	38,98
5385302	1954109	38,31
5395302	1954109	37,39
5405302	1954109	36,25
5415302	1954109	34,9
5425302	1954109	33,37
5435302	1954109	31,69
5445302	1954109	29,88
5455302	1954109	27,96
5465302	1954109	25,98
5475302	1954109	23,95
5485302	1954109	21,91
5495302	1954109	19,89
5505302	1954109	17,92
5515302	1954109	16,01
5525302	1954109	14,2
5535302	1954109	12,5
5545302	1954109	10,92
5555302	1954109	9,48
5565302	1954109	8,18
5575302	1954109	7,04
5585302	1954109	6,04
5595302	1954109	5,19
5605302	1954109	4,5
5615302	1954109	3,95
5625302	1954109	3,54
5635302	1954109	3,27
5645302	1954109	3,14
5655302	1954109	3,14
5665302	1954109	3,26
5675302	1954109	3,5
5685302	1954109	3,85
5695302	1954109	4,3
5705302	1954109	4,84
5715302	1954109	5,46
5725302	1954109	6,14
5735302	1954109	6,86
5745302	1954109	7,61
5755302	1954109	8,38
5765302	1954109	9,14
5775302	1954109	9,89
5785302	1954109	10,6
5795302	1954109	11,27
5805302	1954109	11,9
5815302	1954109	12,49
5825302	1954109	13,03
5835302	1954109	13,53
5845302	1954109	14
5855302	1954109	14,45
5865302	1954109	14,9
5875302	1954109	15,36
5885302	1954109	15,84
5895302	1954109	16,34
5905302	1954109	16,88
5915302	1954109	17,45
5925302	1954109	18,05
5935302	1954109	18,67
5945302	1954109	19,3
5955302	1954109	19,92
5965302	1954109	20,51
5975302	1954109	21,07
5985302	1954109	21,56
5995302	1954109	21,98
6005302	1954109	22,31
6015302	1954109	22,54
6025302	1954109	22,67
6035302	1954109	22,7
6045302	1954109	22,64
6055302	1954109	22,5
6065302	1954109	22,27
6075302	1954109	21,99
6085302	1954109	21,66
6095302	1954109	21,3
6105302	1954109	20,9
6115302	1954109	20,49
6125302	1954109	20,06
6135302	1954109	19,62
6145302	1954109	19,16
6155302	1954109	18,67
6165302	1954109	18,16
6175302	1954109	17,6
6185302	1954109	17
6195302	1954109	16,35
6205302	1954109	15,64
6215302	1954109	14,88
6225302	1954109	14,06
6235302	1954109	13,19
6245302	1954109	12,28
6255302	1954109	11,34
6265302	1954109	10,38
6275302	1954109	9,42
6285302	1954109	8,46
6295302	1954109	7,53
6305302	1954109	6,64
6315302	1954109	5,79
6325302	1954109	5,01
6335302	1954109	4,3
6345302	1954109	3,66
6355302	1954109	3,11
6365302	1954109	2,64
6375302	1954109	2,27
6385302	1954109	2
6395302	1954109	1,83
6405302	1954109	1,77
6415302	1954109	1,83
6425302	1954109	2,02
6435302	1954109	2,35
6445302	1954109	2,84
6455302	1954109	3,51
6465302	1954109	4,37
6475302	1954109	5,45
6485302	1954109	6,75
6495302	1954109	8,3
6505302	1954109	10,09
6515302	1954109	12,12
6525302	1954109	14,38
6535302	1954109	16,84
6545302	1954109	19,48
6555302	1954109	22,22
6565302	1954109	25,02
6575302	1954109	27,8
6585302	1954109	30,46
6595302	1954109	32,94
6605302	1954109	35,14
6615302	1954109	36,98
6625302	1954109	38,39
6635302	1954109	39,33
6645302	1954109	39,74
6655302	1954109	39,63
6665302	1954109	38,99
6675302	1954109	37,87
6685302	1954109	36,31
6695302	1954109	34,37
6705302	1954109	32,15
6715302	1954109	29,73
6725302	1954109	27,19
6735302	1954109	24,64
6745302	1954109	22,14
6755302	1954109	19,77
6765302	1954109	17,59
6775302	1954109	15,63
6785302	1954109	13,92
6795302	1954109	12,46
6805302	1954109	11,25
6815302	1954109	10,27
6825302	1954109	9,5
6835302	1954109	8,9
6845302	1954109	8,44
6855302	1954109	8,08
6865302	1954109	7,78
6875302	1954109	7,51
6885302	1954109	7,25
6895302	1954109	6,98
6905302	1954109	6,68
6915302	1954109	6,34
6925302	1954109	5,96
6935302	1954109	5,55
6945302	1954109	5,11
6955302	1954109	4,64
6965302	1954109	4,17
6975302	1954109	3,7
6985302	1954109	3,23
6995302	1954109	2,79
7005302	1954109	2,38
7015302	1954109	2
7025302	1954109	1,66
7035302	1954109	1,35
7045302	1954109	1,09
7055302	1954109	0,87
7065302	1954109	0,68
7075302	1954109	0,53
7085302	1954109	0,4
7095302	1954109	0,3
7105302	1954109	0,23
7115302	1954109	0,17
7125302	1954109	0,12
7135302	1954109	0,09
7145302	1954109	0,06
7155302	1954109	0,04
7165302	1954109	0,03
7175302	1954109	0,02
7185302	1954109	0,01
7195302	1954109	0,01
7205302	1954109	0,01
7215302	1954109	0
7225302	1954109	0
7235302	1954109	0
7245302	1954109	0
7255302	1954109	0
7265302	1954109	0
7275302	1954109	0
7285302	1954109	0
7295302	1954109	0
7305302	1954109	0
7315302	1954109	0
7325302	1954109	0
7335302	1954109	0
2605302	1964109	44,02
2615302	1964109	48,55
2625302	1964109	52,81
2635302	1964109	56,66
2645302	1964109	59,95
2655302	1964109	62,56
2665302	1964109	64,38
2675302	1964109	65,35
2685302	1964109	65,42
2695302	1964109	64,59
2705302	1964109	62,89
2715302	1964109	60,4
2725302	1964109	57,2
2735302	1964109	53,44
2745302	1964109	49,23
2755302	1964109	44,73
2765302	1964109	40,09
2775302	1964109	35,43
2785302	1964109	30,89
2795302	1964109	26,56
2805302	1964109	22,52
2815302	1964109	18,84
2825302	1964109	15,55
2835302	1964109	12,66
2845302	1964109	10,18
2855302	1964109	8,09
2865302	1964109	6,37
2875302	1964109	4,99
2885302	1964109	3,92
2895302	1964109	3,12
2905302	1964109	2,58
2915302	1964109	2,27
2925302	1964109	2,19
2935302	1964109	2,33
2945302	1964109	2,71
2955302	1964109	3,34
2965302	1964109	4,24
2975302	1964109	5,46
2985302	1964109	7,03
2995302	1964109	9
3005302	1964109	11,41
3015302	1964109	14,29
3025302	1964109	17,68
3035302	1964109	21,58
3045302	1964109	26,01
3055302	1964109	30,93
3065302	1964109	36,28
3075302	1964109	42
3085302	1964109	47,98
3095302	1964109	54,07
3105302	1964109	60,13
3115302	1964109	65,97
3125302	1964109	71,43
3135302	1964109	76,32
3145302	1964109	80,46
3155302	1964109	83,71
3165302	1964109	85,94
3175302	1964109	87,07
3185302	1964109	87,06
3195302	1964109	85,91
3205302	1964109	83,67
3215302	1964109	80,42
3225302	1964109	76,3
3235302	1964109	71,45
3245302	1964109	66,04
3255302	1964109	60,26
3265302	1964109	54,27
3275302	1964109	48,26
3285302	1964109	42,37
3295302	1964109	36,74
3305302	1964109	31,46
3315302	1964109	26,61
3325302	1964109	22,24
3335302	1964109	18,38
3345302	1964109	15,03
3355302	1964109	12,18
3365302	1964109	9,81
3375302	1964109	7,88
3385302	1964109	6,36
3395302	1964109	5,22
3405302	1964109	4,41
3415302	1964109	3,9
3425302	1964109	3,68
3435302	1964109	3,71
3445302	1964109	3,99
3455302	1964109	4,5
3465302	1964109	5,24
3475302	1964109	6,19
3485302	1964109	7,34
3495302	1964109	8,69
3505302	1964109	10,22
3515302	1964109	11,9
3525302	1964109	13,7
3535302	1964109	15,6
3545302	1964109	17,54
3555302	1964109	19,49
3565302	1964109	21,38
3575302	1964109	23,17
3585302	1964109	24,8
3595302	1964109	26,23
3605302	1964109	27,41
3615302	1964109	28,3
3625302	1964109	28,88
3635302	1964109	29,14
3645302	1964109	29,06
3655302	1964109	28,67
3665302	1964109	27,97
3675302	1964109	27
3685302	1964109	25,79
3695302	1964109	24,37
3705302	1964109	22,8
3715302	1964109	21,11
3725302	1964109	19,36
3735302	1964109	17,57
3745302	1964109	15,79
3755302	1964109	14,05
3765302	1964109	12,38
3775302	1964109	10,8
3785302	1964109	9,33
3795302	1964109	7,98
3805302	1964109	6,75
3815302	1964109	5,66
3825302	1964109	4,69
3835302	1964109	3,84
3845302	1964109	3,12
3855302	1964109	2,5
3865302	1964109	1,98
3875302	1964109	1,56
3885302	1964109	1,21
3895302	1964109	0,92
3905302	1964109	0,7
3915302	1964109	0,52
3925302	1964109	0,39
3935302	1964109	0,28
3945302	1964109	0,2
3955302	1964109	0,15
3965302	1964109	0,11
3975302	1964109	0,08
3985302	1964109	0,06
3995302	1964109	0,04
4005302	1964109	0,04
4015302	1964109	0,04
4025302	1964109	0,04
4035302	1964109	0,05
4045302	1964109	0,06
4055302	1964109	0,08
4065302	1964109	0,1
4075302	1964109	0,13
4085302	1964109	0,16
4095302	1964109	0,2
4105302	1964109	0,25
4115302	1964109	0,3
4125302	1964109	0,35
4135302	1964109	0,42
4145302	1964109	0,48
4155302	1964109	0,55
4165302	1964109	0,62
4175302	1964109	0,69
4185302	1964109	0,76
4195302	1964109	0,82
4205302	1964109	0,88
4215302	1964109	0,92
4225302	1964109	0,96
4235302	1964109	0,98
4245302	1964109	0,99
4255302	1964109	0,99
4265302	1964109	0,98
4275302	1964109	0,95
4285302	1964109	0,91
4295302	1964109	0,86
4305302	1964109	0,81
4315302	1964109	0,75
4325302	1964109	0,68
4335302	1964109	0,62
4345302	1964109	0,56
4355302	1964109	0,5
4365302	1964109	0,45
4375302	1964109	0,4
4385302	1964109	0,37
4395302	1964109	0,35
4405302	1964109	0,35
4415302	1964109	0,37
4425302	1964109	0,42
4435302	1964109	0,51
4445302	1964109	0,66
4455302	1964109	0,87
4465302	1964109	1,17
4475302	1964109	1,59
4485302	1964109	2,16
4495302	1964109	2,92
4505302	1964109	3,92
4515302	1964109	5,23
4525302	1964109	6,89
4535302	1964109	8,98
4545302	1964109	11,58
4555302	1964109	14,74
4565302	1964109	18,53
4575302	1964109	23,02
4585302	1964109	28,22
4595302	1964109	34,17
4605302	1964109	40,83
4615302	1964109	48,15
4625302	1964109	56,06
4635302	1964109	64,4
4645302	1964109	73,02
4655302	1964109	81,7
4665302	1964109	90,21
4675302	1964109	98,29
4685302	1964109	105,68
4695302	1964109	112,13
4705302	1964109	117,41
4715302	1964109	121,33
4725302	1964109	123,74
4735302	1964109	124,55
4745302	1964109	123,74
4755302	1964109	121,36
4765302	1964109	117,51
4775302	1964109	112,34
4785302	1964109	106,05
4795302	1964109	98,88
4805302	1964109	91,07
4815302	1964109	82,87
4825302	1964109	74,52
4835302	1964109	66,24
4845302	1964109	58,22
4855302	1964109	50,6
4865302	1964109	43,51
4875302	1964109	37,02
4885302	1964109	31,18
4895302	1964109	26,01
4905302	1964109	21,49
4915302	1964109	17,59
4925302	1964109	14,27
4935302	1964109	11,47
4945302	1964109	9,15
4955302	1964109	7,24
4965302	1964109	5,68
4975302	1964109	4,43
4985302	1964109	3,43
4995302	1964109	2,65
5005302	1964109	2,05
5015302	1964109	1,61
5025302	1964109	1,29
5035302	1964109	1,09
5045302	1964109	0,98
5055302	1964109	0,98
5065302	1964109	1,06
5075302	1964109	1,25
5085302	1964109	1,54
5095302	1964109	1,96
5105302	1964109	2,5
5115302	1964109	3,19
5125302	1964109	4,06
5135302	1964109	5,1
5145302	1964109	6,34
5155302	1964109	7,8
5165302	1964109	9,47
5175302	1964109	11,36
5185302	1964109	13,47
5195302	1964109	15,76
5205302	1964109	18,23
5215302	1964109	20,83
5225302	1964109	23,53
5235302	1964109	26,27
5245302	1964109	28,99
5255302	1964109	31,65
5265302	1964109	34,19
5275302	1964109	36,54
5285302	1964109	38,67
5295302	1964109	40,52
5305302	1964109	42,08
5315302	1964109	43,3
5325302	1964109	44,18
5335302	1964109	44,71
5345302	1964109	44,9
5355302	1964109	44,75
5365302	1964109	44,28
5375302	1964109	43,51
5385302	1964109	42,45
5395302	1964109	41,15
5405302	1964109	39,61
5415302	1964109	37,88
5425302	1964109	35,97
5435302	1964109	33,92
5445302	1964109	31,76
5455302	1964109	29,52
5465302	1964109	27,23
5475302	1964109	24,92
5485302	1964109	22,63
5495302	1964109	20,39
5505302	1964109	18,22
5515302	1964109	16,14
5525302	1964109	14,19
5535302	1964109	12,38
5545302	1964109	10,71
5555302	1964109	9,21
5565302	1964109	7,88
5575302	1964109	6,71
5585302	1964109	5,71
5595302	1964109	4,88
5605302	1964109	4,22
5615302	1964109	3,71
5625302	1964109	3,35
5635302	1964109	3,15
5645302	1964109	3,08
5655302	1964109	3,15
5665302	1964109	3,36
5675302	1964109	3,68
5685302	1964109	4,12
5695302	1964109	4,67
5705302	1964109	5,31
5715302	1964109	6,03
5725302	1964109	6,82
5735302	1964109	7,65
5745302	1964109	8,52
5755302	1964109	9,4
5765302	1964109	10,27
5775302	1964109	11,12
5785302	1964109	11,93
5795302	1964109	12,68
5805302	1964109	13,38
5815302	1964109	14,02
5825302	1964109	14,6
5835302	1964109	15,12
5845302	1964109	15,6
5855302	1964109	16,04
5865302	1964109	16,47
5875302	1964109	16,9
5885302	1964109	17,34
5895302	1964109	17,81
5905302	1964109	18,32
5915302	1964109	18,87
5925302	1964109	19,46
5935302	1964109	20,08
5945302	1964109	20,72
5955302	1964109	21,37
5965302	1964109	22,01
5975302	1964109	22,61
5985302	1964109	23,15
5995302	1964109	23,62
6005302	1964109	23,98
6015302	1964109	24,23
6025302	1964109	24,36
6035302	1964109	24,36
6045302	1964109	24,24
6055302	1964109	24,02
6065302	1964109	23,69
6075302	1964109	23,29
6085302	1964109	22,82
6095302	1964109	22,32
6105302	1964109	21,79
6115302	1964109	21,26
6125302	1964109	20,72
6135302	1964109	20,2
6145302	1964109	19,69
6155302	1964109	19,18
6165302	1964109	18,67
6175302	1964109	18,15
6185302	1964109	17,61
6195302	1964109	17,03
6205302	1964109	16,41
6215302	1964109	15,74
6225302	1964109	15,01
6235302	1964109	14,22
6245302	1964109	13,37
6255302	1964109	12,47
6265302	1964109	11,54
6275302	1964109	10,57
6285302	1964109	9,59
6295302	1964109	8,62
6305302	1964109	7,67
6315302	1964109	6,75
6325302	1964109	5,89
6335302	1964109	5,09
6345302	1964109	4,36
6355302	1964109	3,72
6365302	1964109	3,18
6375302	1964109	2,74
6385302	1964109	2,41
6395302	1964109	2,19
6405302	1964109	2,09
6415302	1964109	2,13
6425302	1964109	2,32
6435302	1964109	2,66
6445302	1964109	3,18
6455302	1964109	3,89
6465302	1964109	4,82
6475302	1964109	5,97
6485302	1964109	7,37
6495302	1964109	9,03
6505302	1964109	10,95
6515302	1964109	13,13
6525302	1964109	15,56
6535302	1964109	18,2
6545302	1964109	21,02
6555302	1964109	23,96
6565302	1964109	26,96
6575302	1964109	29,92
6585302	1964109	32,77
6595302	1964109	35,41
6605302	1964109	37,75
6615302	1964109	39,71
6625302	1964109	41,22
6635302	1964109	42,2
6645302	1964109	42,64
6655302	1964109	42,52
6665302	1964109	41,84
6675302	1964109	40,64
6685302	1964109	38,97
6695302	1964109	36,92
6705302	1964109	34,56
6715302	1964109	31,99
6725302	1964109	29,32
6735302	1964109	26,63
6745302	1964109	24,01
6755302	1964109	21,54
6765302	1964109	19,27
6775302	1964109	17,25
6785302	1964109	15,5
6795302	1964109	14,03
6805302	1964109	12,82
6815302	1964109	11,86
6825302	1964109	11,11
6835302	1964109	10,55
6845302	1964109	10,12
6855302	1964109	9,78
6865302	1964109	9,5
6875302	1964109	9,24
6885302	1964109	8,97
6895302	1964109	8,67
6905302	1964109	8,32
6915302	1964109	7,92
6925302	1964109	7,46
6935302	1964109	6,96
6945302	1964109	6,41
6955302	1964109	5,83
6965302	1964109	5,24
6975302	1964109	4,65
6985302	1964109	4,07
6995302	1964109	3,51
7005302	1964109	2,99
7015302	1964109	2,51
7025302	1964109	2,08
7035302	1964109	1,7
7045302	1964109	1,37
7055302	1964109	1,09
7065302	1964109	0,86
7075302	1964109	0,66
7085302	1964109	0,51
7095302	1964109	0,38
7105302	1964109	0,29
7115302	1964109	0,21
7125302	1964109	0,15
7135302	1964109	0,11
7145302	1964109	0,08
7155302	1964109	0,05
7165302	1964109	0,04
7175302	1964109	0,03
7185302	1964109	0,02
7195302	1964109	0,01
7205302	1964109	0,01
7215302	1964109	0,01
7225302	1964109	0
7235302	1964109	0
7245302	1964109	0
7255302	1964109	0
7265302	1964109	0
7275302	1964109	0
7285302	1964109	0
7295302	1964109	0
7305302	1964109	0
7315302	1964109	0
7325302	1964109	0
7335302	1964109	0
2605302	1974109	42,27
2615302	1974109	46,62
2625302	1974109	50,71
2635302	1974109	54,4
2645302	1974109	57,55
2655302	1974109	60,05
2665302	1974109	61,8
2675302	1974109	62,72
2685302	1974109	62,79
2695302	1974109	61,98
2705302	1974109	60,35
2715302	1974109	57,95
2725302	1974109	54,88
2735302	1974109	51,26
2745302	1974109	47,22
2755302	1974109	42,9
2765302	1974109	38,45
2775302	1974109	33,98
2785302	1974109	29,61
2795302	1974109	25,46
2805302	1974109	21,59
2815302	1974109	18,06
2825302	1974109	14,9
2835302	1974109	12,13
2845302	1974109	9,76
2855302	1974109	7,76
2865302	1974109	6,12
2875302	1974109	4,8
2885302	1974109	3,78
2895302	1974109	3,03
2905302	1974109	2,53
2915302	1974109	2,27
2925302	1974109	2,23
2935302	1974109	2,43
2945302	1974109	2,86
2955302	1974109	3,55
2965302	1974109	4,54
2975302	1974109	5,86
2985302	1974109	7,55
2995302	1974109	9,66
3005302	1974109	12,24
3015302	1974109	15,32
3025302	1974109	18,93
3035302	1974109	23,1
3045302	1974109	27,8
3055302	1974109	33,03
3065302	1974109	38,71
3075302	1974109	44,76
3085302	1974109	51,06
3095302	1974109	57,48
3105302	1974109	63,83
3115302	1974109	69,95
3125302	1974109	75,63
3135302	1974109	80,69
3145302	1974109	84,95
3155302	1974109	88,24
3165302	1974109	90,45
3175302	1974109	91,5
3185302	1974109	91,33
3195302	1974109	89,97
3205302	1974109	87,46
3215302	1974109	83,91
3225302	1974109	79,45
3235302	1974109	74,25
3245302	1974109	68,48
3255302	1974109	62,35
3265302	1974109	56,03
3275302	1974109	49,71
3285302	1974109	43,53
3295302	1974109	37,65
3305302	1974109	32,15
3315302	1974109	27,11
3325302	1974109	22,6
3335302	1974109	18,62
3345302	1974109	15,19
3355302	1974109	12,28
3365302	1974109	9,88
3375302	1974109	7,94
3385302	1974109	6,44
3395302	1974109	5,32
3405302	1974109	4,57
3415302	1974109	4,14
3425302	1974109	4,01
3435302	1974109	4,17
3445302	1974109	4,6
